user_id,join_date,plan_type,subscription_status,cancel_date,last_login_date
U01392,2025-03-31,Premimum,Cancelled,2025-07-18,2025-05-18
U01393,2022-01-22,Standrd,Cancelled,2022-09-13,2022-05-06
U01394,2023-05-13,Standard,Cancelled,2023-11-26,2023-10-24
U01395,2024-11-16,Basic,Active,---,2025-01-29
U01396,2022-01-27,Standrd,Active,---,2022-10-22
U01397,2022-01-17,Standrd,Cancelled,2022-11-26,2022-04-30
U01398,2024-02-22,Standrd,Cancelled,2025-01-26,2025-01-11
U01399,2024-10-18,Premimum,Active,---,2025-05-13
U01400,2022-10-03,Mobile,Cancelled,2023-07-26,2023-06-13
U01401,2022-08-30,Premimum,Active,---,2023-08-13
U01402,2025-03-31,Mobile,Cancelled,2025-05-25,2025-04-15
U01403,2024-05-18,Basic,Active,---,2024-10-16
U01404,2025-06-02,Standrd,Active,---,2026-01-02
U01405,2024-10-27,Premimum,Active,---,2024-11-01
U01406,2024-09-09,Mobile,Active,---,2025-01-25
U01407,2025-04-01,Premimum,Active,---,2025-07-15
U01408,2025-03-24,Mobile,Active,---,2025-04-05
U01409,2022-06-30,Standrd,Active,---,2023-05-02
U01410,2024-02-23,Standard,Active,---,2024-06-19
U01411,2023-05-25,Mobile,Cancelled,2023-07-08,2023-06-09
U01412,2024-03-06,Premium,Active,---,2025-04-18
U01413,2024-08-28,Standard,Active,---,2024-12-18
U01414,2022-03-19,Premimum,Active,---,2023-02-20
U01415,2023-07-30,Premimum,Active,---,2023-12-12
U01416,2024-10-03,Basic,Cancelled,2025-04-14,2024-11-18
U01417,2023-09-20,Premium,Active,---,2024-06-25
U01418,2023-08-23,Standard,Active,---,2024-02-08
U01419,2023-07-24,Premimum,Active,---,2024-04-18
U01420,2024-10-26,Premimum,Active,---,2025-05-17
U01421,2025-04-02,Standard,Active,---,2025-11-21
U01422,2023-11-23,Premium,Active,---,2024-01-20
U01423,2025-03-14,Basic,Active,---,2026-02-02
U01424,2025-03-13,Basic,Active,---,2025-10-31
U01425,2022-05-25,Standard,Active,---,2022-07-26
U01426,2025-08-04,Premimum,Active,---,2025-05-17
U01427,2024-12-15,Premimum,Active,---,2025-05-20
U01428,2025-10-03,Premimum,Active,---,2025-08-25
U01429,2022-06-09,Mobile,Cancelled,2023-04-10,2022-10-28
U01430,2023-08-09,Basic,Active,---,2024-06-14
U01431,2023-06-23,Premium,Cancelled,2024-04-07,2023-11-19
U01432,2024-01-16,Standrd,Cancelled,2024-09-23,2024-03-11
U01433,2023-12-03,Standard,Active,---,2024-07-17
U01434,2023-05-31,Mobile,Active,---,2023-12-08
U01435,2024-08-30,Premium,Active,---,2024-12-22
U01436,2022-07-30,Mobile,Active,---,2023-04-30
U01437,2024-12-12,Premimum,Cancelled,2025-06-17,2025-05-20
U01438,2023-01-09,Premium,Active,---,2024-04-03
U01439,2024-02-19,Premimum,Cancelled,2024-08-05,2024-06-06
U01440,2024-08-18,Standard,Active,---,2024-12-28
U01441,2024-01-19,Premimum,Cancelled,2025-01-11,2024-09-15
U01442,2024-05-25,Premimum,Active,---,2024-07-23
U01443,2022-12-11,Mobile,Cancelled,2023-01-03,2022-11-12
U01444,2022-12-23,Premium,Cancelled,2023-12-20,2023-04-21
U01445,2023-05-26,Premimum,Cancelled,2023-12-02,2023-10-22
U01446,2025-10-03,Premium,Active,---,2025-06-10
U01447,2024-01-01,Premimum,Active,---,2024-10-10
U01448,2024-01-18,Basic,Cancelled,2024-08-28,2024-07-15
U01449,2024-06-09,Premimum,Active,---,2025-02-28
U01450,2025-04-15,Premimum,Cancelled,2025-10-15,2025-08-05
U01451,2024-04-01,Premium,Active,---,2024-11-17
U01452,2022-04-19,Standrd,Active,---,2022-04-23
U01453,2025-02-01,Mobile,Cancelled,2026-01-23,2025-04-12
U01454,2024-10-02,Mobile,Active,---,2024-05-13
U01455,2024-07-16,Premium,Cancelled,2025-01-24,2024-10-03
U01456,2022-04-20,Basic,Active,---,2022-08-07
U01457,2023-05-22,Premium,Active,---,2024-04-26
U01458,2024-05-15,Standard,Active,---,2024-09-24
U01459,2024-06-25,Basic,Active,---,2025-03-07
U01460,2023-08-04,Standard,Active,---,2024-01-12
U01461,2022-09-21,Standard,Cancelled,2023-08-30,2023-03-29
U01462,2022-08-16,Mobile,Active,---,2023-03-05
U01463,2022-11-17,Premium,Cancelled,2023-09-16,2023-04-19
U01464,2022-05-11,Standard,Active,---,2023-06-13
U01465,2022-10-14,Standrd,Active,---,2023-06-20
U01466,2022-05-18,Premium,Cancelled,2022-06-21,2022-06-06
U01467,2023-05-04,Standrd,Active,---,2023-11-04
U01468,2024-01-19,Standard,Active,---,2024-12-11
U01469,2022-08-09,Premimum,Active,---,2023-03-14
U01470,2023-11-01,Standard,Cancelled,2023-12-31,2023-02-16
U01471,2022-02-16,Basic,Active,---,2022-08-22
U01472,2023-05-27,Premium,Cancelled,2024-03-02,2023-08-19
U01473,2022-03-28,Premimum,Cancelled,2022-12-12,2022-12-10
U01474,2023-08-29,Basic,Cancelled,2024-01-12,2023-12-23
U01475,2022-04-08,Premium,Cancelled,2023-04-30,2022-11-02
U01476,2022-12-12,Premimum,Active,---,2023-04-21
U01477,2023-09-14,Mobile,Cancelled,2023-10-16,2023-10-16
U01478,2022-08-29,Mobile,Cancelled,2023-04-15,2023-03-17
U01479,2022-08-24,Premimum,Cancelled,2022-12-27,2022-10-21
U01480,2023-04-01,Premimum,Cancelled,2023-11-02,2023-04-10
U01481,2022-06-01,Premium,Active,---,2022-02-11
U01482,2022-10-22,Standard,Active,---,2023-02-23
U01483,2024-04-15,Standard,Active,---,2024-12-25
U01484,2023-10-13,Standard,Active,---,2024-08-04
U01485,2023-08-08,Standrd,Cancelled,2023-10-29,2023-10-24
U01486,2024-08-12,Premimum,Active,---,2025-01-14
U01487,2022-11-12,Standard,Active,---,2023-10-21
U01488,2024-01-25,Standrd,Active,---,2025-01-10
U01489,2023-03-06,Standard,Active,---,2023-12-11
U01490,2023-03-20,Mobile,Active,---,2023-07-04
U01491,2023-08-12,Mobile,Active,---,2024-08-10
U01492,2023-03-04,Standard,Cancelled,2023-08-09,2023-05-10
U01493,2023-08-08,Premium,Cancelled,2024-06-23,2024-05-03
U01494,2024-12-06,Standard,Cancelled,2024-11-29,2024-11-06
U01495,2023-08-20,Standard,Active,---,2023-12-09
U01496,2023-10-24,Standard,Active,---,2023-11-10
U01497,2024-10-26,Standrd,Active,---,2025-03-22
U01498,2022-12-22,Basic,Cancelled,2023-11-03,2023-08-29
U01499,2022-04-13,Premimum,Active,---,2022-08-27
U01500,2022-08-11,Premimum,Active,---,2022-12-19
U01501,2024-04-19,Basic,Cancelled,2024-10-21,2024-06-16
U01502,2023-11-26,Standard,Active,---,2024-07-10
U01503,2022-06-28,Standard,Cancelled,2023-04-20,2022-11-22
U01504,2025-03-31,Premimum,Active,---,2026-01-05
U01505,2023-12-18,Premium,Active,---,2024-09-07
U01506,2024-07-18,Basic,Active,---,2024-12-13
U01507,2022-09-03,Premium,Active,---,2022-06-07
U01508,2024-10-02,Standard,Cancelled,2025-01-25,2024-05-26
U01509,2025-01-03,Premimum,Active,---,2025-04-06
U01510,2022-10-08,Basic,Cancelled,2022-12-10,2022-12-10
U01511,2023-09-26,Basic,Active,---,2024-02-27
U01512,2022-12-16,Standrd,Active,---,2023-02-07
U01513,2022-05-15,Standard,Active,---,2022-07-09
U01514,2023-03-05,Mobile,Active,---,2023-04-19
U01515,2023-05-21,Premimum,Cancelled,2023-08-23,2023-08-22
U01516,2022-02-26,Basic,Cancelled,2022-04-08,2022-03-13
U01517,2022-03-10,Standard,Active,---,2023-07-11
U01518,2022-08-13,Premium,Cancelled,2023-05-16,2023-02-23
U01519,2024-12-27,Premium,Active,---,2025-10-19
U01520,2025-03-22,Basic,Active,---,2025-08-24
U01521,2022-05-19,Standard,Active,---,2022-08-21
U01522,2023-05-14,Basic,Cancelled,2023-07-24,2023-07-18
U01523,2022-11-24,Basic,Cancelled,2023-11-14,2023-06-06
U01524,2022-06-12,Standrd,Active,---,2023-03-30
U01525,2023-07-29,Standrd,Cancelled,2023-10-19,2023-08-23
U01526,2025-12-03,Standard,Active,---,2025-11-02
U01527,2024-08-14,Basic,Active,---,2024-10-11
U01528,2023-09-05,Standrd,Cancelled,2024-03-12,2023-08-31
U01529,2024-01-13,Premimum,Active,---,2024-05-17
U01530,2025-07-04,Standard,Active,---,2025-11-28
U01531,2022-04-28,Standrd,Active,---,2022-09-14
U01532,2025-04-03,Premimum,Cancelled,2026-02-16,2025-10-04
U01533,2024-08-11,Premium,Active,---,2025-03-23
U01534,2023-03-17,Mobile,Active,---,2023-08-19
U01535,2023-04-07,Premimum,Active,---,2023-05-24
U01536,2022-02-28,Premimum,Active,---,2022-10-16
U01537,2022-12-17,Mobile,Active,---,2023-09-23
U01538,2023-11-23,Mobile,Active,---,2024-10-28
U01539,2025-02-02,Standrd,Active,---,2025-10-08
U01540,2023-11-14,Mobile,Cancelled,2024-04-03,2024-01-26
U01541,2024-11-19,Basic,Cancelled,2025-02-15,2025-01-03
U01542,2022-02-25,Standard,Active,---,2022-05-08
U01543,2023-06-26,Mobile,Active,---,2023-11-01
U01544,2023-11-19,Premium,Cancelled,2024-10-31,2023-12-05
U01545,2025-01-27,Mobile,Active,---,2025-12-05
U01546,2023-07-02,Basic,Active,---,2023-02-12
U01547,2023-12-04,Premium,Cancelled,2024-03-16,2024-02-23
U01548,2022-08-11,Standrd,Active,---,2023-04-05
U01549,2023-05-23,Basic,Active,---,2023-08-13
U01550,2022-06-14,Standrd,Active,---,2023-05-07
U01551,2022-08-06,Basic,Active,---,2023-02-13
U01552,2022-03-30,Premium,Active,---,2022-11-23
U01553,2022-01-10,Basic,Cancelled,2022-11-04,2022-10-20
U01554,2024-07-03,Standard,Active,---,2025-03-05
U01555,2024-12-31,Standrd,Active,---,2025-06-26
U01556,2025-03-16,Standrd,Active,---,2026-01-11
U01557,2022-08-24,Premimum,Active,---,2023-02-12
U01558,2024-07-23,Mobile,Active,---,2025-07-23
U01559,2024-02-24,Standrd,Active,---,2025-02-12
U01560,2024-03-23,Basic,Cancelled,2024-12-26,2024-04-26
U01561,2024-11-03,Premimum,Cancelled,2025-02-20,2024-05-21
U01562,2025-11-04,Standrd,Active,---,2026-04-09
U01563,2023-01-19,Premium,Active,---,2023-03-16
U01564,2024-07-17,Mobile,Active,---,2025-06-03
U01565,2025-01-13,Mobile,Cancelled,2025-09-06,2025-06-02
U01566,2023-01-11,Premium,Active,---,2024-08-01
U01567,2024-02-20,Standrd,Active,---,2024-07-08
U01568,2024-05-22,Premimum,Active,---,2025-04-25
U01569,2024-02-02,Standard,Active,---,2024-04-08
U01570,2024-04-20,Standrd,Active,---,2024-06-20
U01571,2024-07-02,Mobile,Active,---,2025-01-15
U01572,2022-07-06,Mobile,Cancelled,2022-07-21,2022-07-19
U01573,2023-06-21,Basic,Cancelled,2023-11-05,2023-09-03
U01574,2024-01-07,Mobile,Cancelled,2025-06-28,2024-12-11
U01575,2023-12-06,Premimum,Active,---,2023-09-30
U01576,2023-11-20,Mobile,Active,---,2024-04-01
U01577,2023-10-12,Premium,Active,---,2024-04-13
U01578,2025-01-25,Premimum,Active,---,2025-07-22
U01579,2023-01-09,Standard,Cancelled,2023-10-11,2023-09-09
U01580,2024-05-13,Premium,Active,---,2024-05-23
U01581,2023-09-07,Standrd,Active,---,2024-07-23
U01582,2025-04-01,Mobile,Active,---,2025-05-27
U01583,2022-07-05,Standard,Active,---,2023-02-02
U01584,2022-10-04,Standard,Active,---,2023-08-04
U01585,2023-02-03,Premium,Cancelled,2023-08-23,2023-05-02
U01586,2024-07-18,Premimum,Cancelled,2024-08-31,2024-08-12
U01587,2022-05-10,Premimum,Active,---,2023-01-14
U01588,2023-12-05,Premimum,Active,---,2023-06-07
U01589,2023-07-09,Basic,Active,---,2024-06-09
U01590,2023-11-06,Basic,Cancelled,2023-11-09,2023-10-19
U01591,2024-10-01,Standrd,Cancelled,2025-02-14,2025-01-15
U01592,2023-10-24,Standard,Active,---,2024-01-20
U01593,2023-07-12,Mobile,Active,---,2024-01-27
U01594,2025-02-01,Premium,Active,---,2025-11-08
U01595,2024-07-09,Basic,Cancelled,2025-06-14,2025-02-20
U01596,2023-12-01,Premimum,Active,---,2023-09-14
U01597,2023-01-19,Premium,Active,---,2023-12-09
U01598,2024-07-11,Standrd,Cancelled,2025-07-04,2025-02-27
U01599,2023-06-19,Mobile,Cancelled,2023-10-06,2023-07-03
U01600,2022-10-26,Premimum,Active,---,2023-05-15
U01601,2025-06-01,Mobile,Active,---,2025-01-26
U01602,2025-01-12,Premium,Active,---,2025-10-21
U01603,2022-10-13,Standrd,Active,---,2023-07-09
U01604,2022-04-29,Premium,Active,---,2022-10-10
U01605,2023-03-04,Premium,Cancelled,2023-10-14,2023-04-20
U01606,2022-01-17,Standrd,Cancelled,2022-02-27,2022-02-03
U01607,2024-12-17,Standard,Active,---,2025-03-06
U01608,2022-10-18,Basic,Active,---,2023-04-30
U01609,2025-02-24,Standrd,Active,---,2025-08-15
U01610,2022-02-15,Premimum,Active,---,2023-01-14
U01611,2023-01-29,Basic,Cancelled,2023-03-08,2023-02-18
U01612,2022-10-13,Standrd,Active,---,2023-06-19
U01613,2024-12-14,Standard,Cancelled,2025-03-22,2025-01-17
U01614,2023-08-06,Standard,Cancelled,2023-09-10,2023-08-17
U01615,2023-02-07,Premimum,Active,---,2024-02-05
U01616,2022-07-01,Basic,Active,---,2022-09-14
U01617,2024-08-01,Basic,Active,---,2024-10-12
U01618,2022-06-07,Standard,Active,---,2022-10-28
U01619,2023-03-22,Premimum,Active,---,2023-09-15
U01620,2023-11-27,Standrd,Cancelled,2024-02-07,2023-11-28
U01621,2023-10-14,Standrd,Cancelled,2023-12-12,2023-11-24
U01622,2025-02-26,Standrd,Active,---,2025-12-14
U01623,2023-03-15,Premium,Cancelled,2024-02-29,2023-12-20
U01624,2024-12-15,Mobile,Active,---,2025-03-05
U01625,2022-07-04,Mobile,Active,---,2022-12-14
U01626,2023-11-17,Premium,Active,---,2024-02-25
U01627,2023-10-15,Premimum,Active,---,2024-03-11
U01628,2022-09-23,Standard,Active,---,2023-01-15
U01629,2023-09-19,Standard,Active,---,2024-06-15
U01630,2025-03-03,Premimum,Active,---,2025-11-05
U01631,2024-03-20,Basic,Cancelled,2024-07-01,2024-05-10
U01632,2025-03-28,Standard,Active,---,2025-11-03
U01633,2022-01-17,Mobile,Active,---,2022-07-06
U01634,2024-10-14,Premium,Cancelled,2025-05-25,2024-11-15
U01635,2023-12-18,Standard,Cancelled,2024-05-11,2023-12-21
U01636,2024-05-22,Standrd,Active,---,2025-03-03
U01637,2024-07-08,Standrd,Active,---,2025-02-25
U01638,2023-05-10,Mobile,Active,---,2024-01-10
U01639,2022-07-19,Mobile,Active,---,2023-01-25
U01640,2022-04-21,Standrd,Cancelled,2023-02-10,2022-08-12
U01641,2023-08-14,Standard,Active,---,2024-04-19
U01642,2024-01-03,Standrd,Cancelled,2024-10-09,2024-03-14
U01643,2022-01-27,Premimum,Active,---,2022-04-01
U01644,2022-01-17,Premimum,Active,---,2022-02-22
U01645,2023-07-09,Mobile,Active,---,2024-04-03
U01646,2022-12-03,Mobile,Active,---,2022-10-03
U01647,2022-04-18,Basic,Cancelled,2022-07-29,2022-06-20
U01648,2024-11-15,Mobile,Cancelled,2025-05-31,2025-05-08
U01649,2022-10-07,Standrd,Active,---,2022-08-13
U01650,2022-07-28,Premium,Active,---,2023-02-15
U01651,2024-02-08,Basic,Cancelled,2024-09-07,2024-08-30
U01652,2024-08-08,Standard,Cancelled,2024-11-24,2024-10-03
U01653,2022-04-03,Premium,Cancelled,2022-12-23,2022-06-29
U01654,2023-01-25,Standrd,Active,---,2023-07-01
U01655,2022-10-02,Mobile,Active,---,2022-11-21
U01656,2023-05-14,Basic,Active,---,2024-02-20
U01657,2024-07-29,Basic,Active,---,2025-03-17
U01658,2023-05-05,Basic,Active,---,2023-05-28
U01659,2023-01-24,Standard,Active,---,2023-08-30
U01660,2022-01-15,Premium,Active,---,2022-12-14
U01661,2024-12-03,Basic,Cancelled,2025-07-01,2025-05-06
U01662,2023-04-04,Premimum,Cancelled,2024-02-09,2023-10-19
U01663,2022-07-10,Standard,Active,---,2023-02-23
U01664,2022-02-28,Standrd,Cancelled,2022-12-25,2022-05-05
U01665,2022-11-16,Standrd,Active,---,2023-06-16
U01666,2024-05-15,Standrd,Active,---,2025-04-20
U01667,2024-08-29,Basic,Cancelled,2025-02-04,2024-09-29
U01668,2022-09-27,Standrd,Active,---,2022-12-12
U01669,2023-08-10,Premimum,Active,---,2024-01-06
U01670,2024-09-19,Basic,Active,---,2025-02-09
U01671,2024-07-17,Basic,Active,---,2025-04-22
U01672,2023-01-24,Basic,Cancelled,2023-12-21,2023-08-18
U01673,2023-08-01,Mobile,Cancelled,2023-03-22,2023-03-11
U01674,2022-01-30,Basic,Active,---,2022-05-18
U01675,2024-07-29,Standrd,Active,---,2025-01-04
U01676,2022-10-15,Premimum,Active,---,2023-03-25
U01677,2024-07-20,Mobile,Cancelled,2025-04-22,2024-10-03
U01678,2024-07-15,Basic,Active,---,2025-01-04
U01679,2024-04-09,Standard,Cancelled,2025-08-11,2025-06-17
U01680,2024-12-07,Basic,Active,---,2024-09-05
U01681,2025-02-14,Basic,Active,---,2025-02-22
U01682,2023-09-15,Premium,Cancelled,2023-12-21,2023-11-23
U01683,2022-09-24,Basic,Active,---,2022-10-01
U01684,2024-04-06,Premimum,Active,---,2024-08-04
U01685,2022-01-14,Mobile,Active,---,2022-09-01
U01686,2022-12-24,Basic,Active,---,2023-10-23
U01687,2023-06-18,Standrd,Active,---,2023-12-04
U01688,2024-12-27,Standrd,Active,---,2025-04-11
U01689,2024-06-09,Premium,Cancelled,2025-03-17,2024-12-31
U01690,2023-03-18,Standard,Cancelled,2023-10-06,2023-07-15
U01691,2024-10-26,Basic,Cancelled,2025-10-17,2024-11-04
U01692,2024-04-05,Mobile,Active,---,2025-03-24
U01693,2022-11-04,Standrd,Active,---,2022-11-30
U01694,2025-03-09,Premium,Cancelled,2025-05-31,2025-03-12
U01695,2022-07-11,Basic,Active,---,2023-01-12
U01696,2022-12-28,Premium,Active,---,2023-01-07
U01697,2022-02-26,Premium,Active,---,2022-09-07
U01698,2023-02-01,Premium,Active,---,2023-08-17
U01699,2022-12-07,Premimum,Active,---,2022-08-15
U01700,2022-04-03,Premium,Active,---,2022-04-27
U01701,2022-10-20,Standard,Active,---,2023-06-23
U01702,2023-06-13,Mobile,Cancelled,2023-09-07,2023-07-02
U01703,2023-06-27,Premium,Active,---,2023-12-03
U01704,2024-09-15,Premium,Active,---,2025-07-04
U01705,2024-05-23,Basic,Active,---,2024-07-16
U01706,2022-01-23,Standard,Cancelled,2022-10-28,2022-04-10
U01707,2024-11-13,Standard,Active,---,2025-07-16
U01708,2023-10-12,Standard,Active,---,2024-01-25
U01709,2022-10-02,Premium,Active,---,2023-07-21
U01710,2023-11-13,Basic,Active,---,2024-06-23
U01711,2023-02-27,Standard,Active,---,2023-10-31
U01712,2023-09-04,Premimum,Active,---,2023-09-18
U01713,2022-05-01,Standrd,Cancelled,2022-05-12,2022-03-06
U01714,2023-08-07,Standard,Active,---,2024-04-22
U01715,2023-02-08,Mobile,Active,---,2024-03-09
U01716,2023-03-02,Premimum,Active,---,2023-03-16
U01717,2023-07-21,Premimum,Active,---,2024-06-27
U01718,2022-01-26,Standrd,Cancelled,2022-10-13,2022-08-20
U01719,2023-05-30,Standard,Active,---,2023-07-01
U01720,2022-07-29,Premimum,Cancelled,2023-06-05,2022-08-21
U01721,2022-01-26,Basic,Active,---,2022-07-24
U01722,2022-06-08,Mobile,Cancelled,2023-03-29,2023-02-22
U01723,2023-03-26,Premium,Active,---,2023-08-27
U01724,2024-09-16,Basic,Active,---,2025-05-07
U01725,2023-09-06,Standrd,Cancelled,2024-03-03,2024-03-02
U01726,2023-07-13,Basic,Cancelled,2024-02-19,2024-01-06
U01727,2022-02-06,Standrd,Active,---,2022-08-02
U01728,2023-03-21,Premimum,Cancelled,2023-11-03,2023-09-04
U01729,2024-04-24,Premium,Cancelled,2025-02-05,2024-08-28
U01730,2022-06-09,Standard,Cancelled,2023-05-02,2022-11-03
U01731,2023-06-12,Basic,Cancelled,2023-11-18,2023-07-19
U01732,2022-05-13,Premimum,Active,---,2022-06-13
U01733,2023-08-08,Basic,Active,---,2023-09-04
U01734,2023-07-27,Basic,Active,---,2023-11-12
U01735,2023-11-07,Mobile,Active,---,2024-02-15
U01736,2023-09-18,Premimum,Cancelled,2024-06-16,2024-05-30
U01737,2022-12-28,Premium,Active,---,2023-08-04
U01738,2024-03-14,Mobile,Cancelled,2024-06-25,2024-03-28
U01739,2023-01-17,Basic,Cancelled,2023-03-23,2023-02-16
U01740,2024-01-09,Premium,Active,---,2024-09-29
U01741,2024-11-03,Premium,Active,---,2024-06-18
U01742,2024-03-20,Standard,Active,---,2024-06-20
U01743,2022-03-14,Standrd,Active,---,2023-03-06
U01744,2024-10-29,Premimum,Cancelled,2025-10-20,2025-07-05
U01745,2023-01-21,Premium,Cancelled,2023-10-27,2023-06-07
U01746,2024-09-24,Standrd,Cancelled,2025-04-18,2024-12-13
U01747,2024-02-07,Premium,Active,---,2025-05-10
U01748,2024-11-04,Premimum,Cancelled,2025-01-15,2024-12-19
U01749,2022-11-28,Premium,Active,---,2023-02-01
U01750,2022-04-15,Standrd,Cancelled,2022-12-20,2022-06-01
U01751,2024-04-17,Mobile,Active,---,2024-11-02
U01752,2024-08-02,Premium,Active,---,2025-01-03
U01753,2024-01-18,Standrd,Active,---,2024-03-12
U01754,2023-10-28,Premimum,Active,---,2024-08-12
U01755,2023-04-24,Premium,Active,---,2023-09-04
U01756,2022-03-20,Mobile,Active,---,2022-12-05
U01757,2024-11-11,Standrd,Active,---,2025-01-21
U01758,2023-06-01,Mobile,Active,---,2023-03-25
U01759,2024-03-15,Basic,Active,---,2024-12-30
U01760,2024-06-09,Mobile,Active,---,2024-09-13
U01761,2022-12-29,Standard,Cancelled,2023-10-24,2023-05-29
U01762,2023-04-14,Standard,Cancelled,2024-01-05,2023-05-25
U01763,2024-01-17,Standrd,Active,---,2024-04-12
U01764,2024-09-05,Premium,Cancelled,2025-05-04,2024-12-09
U01765,2024-10-10,Premium,Active,---,2025-08-07
U01766,2024-04-16,Mobile,Active,---,2024-06-01
U01767,2024-05-16,Standard,Active,---,2024-06-27
U01768,2024-09-02,Standrd,Active,---,2024-10-31
U01769,2024-02-05,Standard,Active,---,2025-02-20
U01770,2024-02-12,Standard,Active,---,2024-12-11
U01771,2023-02-11,Premimum,Cancelled,2024-02-01,2023-12-17
U01772,2022-06-04,Basic,Active,---,2022-08-08
U01773,2023-05-26,Premium,Cancelled,2023-07-05,2023-05-26
U01774,2024-02-12,Standard,Active,---,2025-04-17
U01775,2024-03-24,Standard,Active,---,2024-09-23
U01776,2024-01-07,Basic,Active,---,2024-07-16
U01777,2025-03-23,Standard,Active,---,2025-04-20
U01778,2024-12-13,Premium,Active,---,2025-09-06
U01779,2023-03-25,Standard,Active,---,2023-11-04
U01780,2023-12-27,Premimum,Active,---,2024-12-17
U01781,2022-10-12,Mobile,Active,---,2023-02-01
U01782,2023-07-08,Mobile,Active,---,2024-05-10
U01783,2023-04-07,Premium,Active,---,2024-03-26
U01784,2024-08-23,Premimum,Active,---,2024-12-28
U01785,2023-05-22,Standrd,Active,---,2023-05-27
U01786,2023-02-24,Basic,Active,---,2023-10-16
U01787,2022-11-04,Mobile,Active,---,2023-10-08
U01788,2024-04-15,Standard,Cancelled,2024-08-01,2024-05-28
U01789,2023-12-07,Premimum,Active,---,2023-12-24
U01790,2024-04-09,Basic,Cancelled,2025-07-15,2024-11-02
U01791,2023-10-19,Standrd,Active,---,2024-03-02
U01792,2023-05-23,Premium,Active,---,2024-05-03
U01793,2023-11-17,Standard,Active,---,2024-02-06
U01794,2023-09-27,Standard,Active,---,2024-07-25
U01795,2024-04-03,Standard,Active,---,2024-07-10
U01796,2023-05-11,Basic,Cancelled,2024-01-30,2024-01-21
U01797,2023-10-02,Basic,Active,---,2023-02-13
U01798,2024-05-21,Standrd,Cancelled,2025-01-28,2024-07-21
U01799,2022-06-08,Basic,Cancelled,2023-02-15,2022-11-24
U01800,2022-11-05,Standrd,Active,---,2022-11-11
U01801,2024-11-12,Basic,Active,---,2025-10-30
U01802,2024-01-30,Standard,Cancelled,2024-12-04,2024-04-02
U01803,2023-07-07,Standard,Cancelled,2023-10-15,2023-09-23
U01804,2022-05-08,Standard,Cancelled,2023-01-26,2022-09-10
U01805,2023-02-14,Premimum,Active,---,2023-03-13
U01806,2024-04-10,Standrd,Active,---,2025-03-01
U01807,2023-02-02,Standard,Cancelled,2023-08-31,2023-08-05
U01808,2022-11-16,Basic,Cancelled,2022-12-24,2022-12-09
U01809,2024-04-09,Basic,Active,---,2024-12-10
U01810,2024-01-23,Standrd,Active,---,2024-04-04
U01811,2023-10-23,Premimum,Active,---,2023-12-27
U01812,2023-12-07,Premium,Cancelled,2024-06-05,2023-08-20
U01813,2022-09-01,Standard,Active,---,2022-05-25
U01814,2022-04-23,Premimum,Active,---,2023-02-25
U01815,2022-08-08,Premimum,Cancelled,2023-05-22,2023-05-03
U01816,2022-06-20,Mobile,Active,---,2022-10-07
U01817,2023-07-31,Basic,Active,---,2023-12-20
U01818,2024-08-11,Standrd,Active,---,2025-06-30
U01819,2023-04-27,Basic,Cancelled,2023-12-29,2023-12-09
U01820,2023-02-14,Premimum,Active,---,2023-04-08
U01821,2024-02-17,Premium,Active,---,2025-01-28
U01822,2022-01-22,Mobile,Active,---,2022-05-09
U01823,2024-09-21,Premium,Cancelled,2025-01-29,2025-01-26
U01824,2022-04-10,Standard,Active,---,2023-08-03
U01825,2022-07-01,Standrd,Cancelled,2022-08-10,2022-04-27
U01826,2022-02-02,Standard,Active,---,2022-03-29
U01827,2022-04-02,Premimum,Cancelled,2022-11-02,2022-05-10
U01828,2023-08-09,Premium,Cancelled,2024-03-03,2023-11-08
U01829,2025-05-03,Standrd,Cancelled,2026-03-01,2025-06-14
U01830,2023-12-22,Standrd,Cancelled,2024-10-06,2024-08-13
U01831,2023-09-05,Premium,Active,---,2023-09-08
U01832,2024-05-28,Standrd,Active,---,2024-07-31
U01833,2023-05-20,Mobile,Active,---,2024-03-31
U01834,2023-08-17,Standard,Cancelled,2024-05-27,2023-12-25
U01835,2023-05-15,Standard,Active,---,2024-04-02
U01836,2025-03-22,Basic,Active,---,2025-08-09
U01837,2024-10-05,Standard,Active,---,2025-04-11
U01838,2024-06-08,Standrd,Active,---,2025-05-10
U01839,2022-12-10,Standrd,Cancelled,2023-08-28,2023-01-21
U01840,2023-05-17,Premimum,Active,---,2024-03-01
U01841,2023-10-05,Mobile,Active,---,2023-07-24
U01842,2023-02-28,Basic,Active,---,2024-01-08
U01843,2022-09-11,Premium,Active,---,2022-11-20
U01844,2023-09-23,Mobile,Cancelled,2024-07-28,2023-11-29
U01845,2022-03-26,Standrd,Active,---,2023-03-25
U01846,2023-06-23,Standrd,Active,---,2024-05-31
U01847,2023-07-20,Premium,Active,---,2024-06-07
U01848,2023-11-09,Mobile,Active,---,2024-01-14
U01849,2024-02-21,Premimum,Active,---,2024-05-18
U01850,2023-05-14,Standrd,Active,---,2024-03-10
U01851,2023-05-22,Mobile,Cancelled,2023-11-25,2023-09-20
U01852,2024-04-28,Basic,Cancelled,2025-03-06,2024-11-01
U01853,2024-10-06,Basic,Cancelled,2025-04-13,2024-11-23
U01854,2024-01-25,Premimum,Active,---,2024-10-10
U01855,2024-01-31,Premimum,Active,---,2024-07-11
